Name,ZipCode,confirmedCount,curedCount,deadCount,updateTime
河南省,410000,1284,1257,22,2020/10/28
香港,810000,5308,5053,105,2020/10/27
新疆维吾尔自治区,650000,907,899,3,2020/10/27
香港,810000,5308,5050,105,2020/10/27
陕西省,610000,447,421,3,2020/10/27
陕西省,610000,447,417,3,2020/10/27
福建省,350000,431,410,1,2020/10/27
天津市,120000,260,246,3,2020/10/27
河北省,130000,371,359,6,2020/10/27
江苏省,320000,670,666,0,2020/10/27
黑龙江省,230000,949,935,13,2020/10/27
四川省,510000,736,705,3,2020/10/27
山东省,370000,846,829,7,2020/10/27
上海市,310000,1142,1046,7,2020/10/27
广东省,440000,1909,1869,8,2020/10/27
北京市,110000,941,928,9,2020/10/27
辽宁省,210000,283,273,2,2020/10/27
内蒙古自治区,150000,278,268,1,2020/10/27
香港,810000,5303,5050,105,2020/10/27
山东省,370000,845,828,7,2020/10/26
陕西省,610000,444,417,3,2020/10/26
福建省,350000,430,410,1,2020/10/26
天津市,120000,260,245,3,2020/10/26
上海市,310000,1139,1045,7,2020/10/26
河北省,130000,369,359,6,2020/10/26
广东省,440000,1908,1865,8,2020/10/26
四川省,510000,734,702,3,2020/10/26
内蒙古自治区,150000,277,267,1,2020/10/26
山西省,140000,212,205,0,2020/10/26
香港,810000,5295,5047,105,2020/10/25
陕西省,610000,442,417,3,2020/10/25
陕西省,610000,442,414,3,2020/10/25
台湾,710000,550,502,7,2020/10/25
上海市,310000,1128,1034,7,2020/10/25
广东省,440000,1907,1861,8,2020/10/25
四川省,510000,733,702,3,2020/10/25
陕西省,610000,445,414,3,2020/10/25
福建省,350000,429,410,1,2020/10/25
天津市,120000,260,242,3,2020/10/25
辽宁省,210000,283,272,2,2020/10/25
内蒙古自治区,150000,275,267,1,2020/10/25
山西省,140000,211,205,0,2020/10/25
云南省,530000,211,206,2,2020/10/25
香港,810000,5289,5041,105,2020/10/24
陕西省,610000,444,414,3,2020/10/24
福建省,350000,429,409,1,2020/10/24
天津市,120000,259,242,3,2020/10/24
广东省,440000,1904,1857,8,2020/10/24
上海市,310000,1123,1031,7,2020/10/24
山西省,140000,209,205,0,2020/10/24
北京市,110000,940,928,9,2020/10/24
云南省,530000,211,205,2,2020/10/24
香港,810000,5284,5029,105,2020/10/23
福建省,350000,427,409,1,2020/10/23
天津市,120000,256,242,3,2020/10/23
四川省,510000,733,701,3,2020/10/23
河北省,130000,368,359,6,2020/10/23
上海市,310000,1114,1028,7,2020/10/23
广东省,440000,1895,1851,8,2020/10/23
北京市,110000,938,928,9,2020/10/23
重庆市,500000,589,579,6,2020/10/23
云南省,530000,211,204,2,2020/10/23
香港,810000,5280,5019,105,2020/10/22
台湾,710000,548,497,7,2020/10/22
河南省,410000,1283,1257,22,2020/10/22
福建省,350000,420,409,1,2020/10/22
广东省,440000,1895,1848,8,2020/10/22
陕西省,610000,438,414,3,2020/10/22
四川省,510000,733,696,3,2020/10/22
山东省,370000,845,827,7,2020/10/22
上海市,310000,1105,1026,7,2020/10/22
香港,810000,5269,5004,105,2020/10/21
台湾,710000,544,495,7,2020/10/21
陕西省,610000,438,412,3,2020/10/21
云南省,530000,211,202,2,2020/10/21
福建省,350000,419,409,1,2020/10/21
山东省,370000,845,826,7,2020/10/21
上海市,310000,1097,1021,7,2020/10/21
广东省,440000,1892,1844,8,2020/10/21
四川省,510000,731,694,3,2020/10/21
辽宁省,210000,280,271,2,2020/10/21
河南省,410000,1283,1256,22,2020/10/21
重庆市,500000,587,579,6,2020/10/21
香港,810000,5261,4996,105,2020/10/21
台湾,710000,543,495,7,2020/10/21
福建省,350000,418,409,1,2020/10/20
天津市,120000,256,241,3,2020/10/20
四川省,510000,728,690,3,2020/10/20
陕西省,610000,438,409,3,2020/10/20
江苏省,320000,670,665,0,2020/10/20
上海市,310000,1095,1013,7,2020/10/20
广东省,440000,1889,1841,8,2020/10/20
内蒙古自治区,150000,275,266,1,2020/10/20
云南省,530000,211,201,2,2020/10/20
重庆市,500000,587,578,6,2020/10/20
北京市,110000,938,927,9,2020/10/20
香港,810000,5256,4982,105,2020/10/20
台湾,710000,540,493,7,2020/10/20
香港,810000,5256,4973,105,2020/10/19
天津市,120000,256,240,3,2020/10/19
陕西省,610000,438,408,3,2020/10/19
陕西省,610000,438,406,3,2020/10/19
天津市,120000,254,240,3,2020/10/19
福建省,350000,417,409,1,2020/10/19
山西省,140000,209,204,0,2020/10/19
上海市,310000,1090,1011,7,2020/10/19
广东省,440000,1884,1840,8,2020/10/19
香港,810000,5241,4973,105,2020/10/19
陕西省,610000,436,406,3,2020/10/18
陕西省,610000,436,402,3,2020/10/18
上海市,310000,1085,1003,7,2020/10/18
广东省,440000,1881,1836,8,2020/10/18
四川省,510000,725,687,3,2020/10/18
山东省,370000,845,825,7,2020/10/18
福建省,350000,417,407,1,2020/10/18
内蒙古自治区,150000,275,265,1,2020/10/18
天津市,120000,252,240,3,2020/10/18
广西壮族自治区,450000,260,258,2,2020/10/18
香港,810000,5237,4963,105,2020/10/18
浙江省,330000,1283,1279,1,2020/10/17
天津市,120000,251,240,3,2020/10/17
江苏省,320000,669,665,0,2020/10/17
陕西省,610000,434,402,3,2020/10/17
四川省,510000,724,686,3,2020/10/17
上海市,310000,1080,997,7,2020/10/17
广东省,440000,1877,1832,8,2020/10/17
台湾,710000,535,491,7,2020/10/17
香港,810000,5220,4951,105,2020/10/16
福建省,350000,417,406,1,2020/10/16
江苏省,320000,669,664,0,2020/10/16
天津市,120000,247,240,3,2020/10/16
重庆市,500000,586,578,6,2020/10/16
上海市,310000,1075,996,7,2020/10/16
四川省,510000,723,685,3,2020/10/16
广东省,440000,1875,1831,8,2020/10/16
内蒙古自治区,150000,275,263,1,2020/10/16
辽宁省,210000,280,270,2,2020/10/16
香港,810000,5213,4943,105,2020/10/16
台湾,710000,531,491,7,2020/10/16
香港,810000,5213,4932,105,2020/10/15
陕西省,610000,433,402,3,2020/10/15
陕西省,610000,433,399,3,2020/10/15
上海市,310000,1064,993,7,2020/10/15
广东省,440000,1873,1829,8,2020/10/15
山东省,370000,845,824,7,2020/10/15
河北省,130000,368,358,6,2020/10/15
山西省,140000,208,204,0,2020/10/15
香港,810000,5201,4932,105,2020/10/15
台湾,710000,530,491,7,2020/10/15
陕西省,610000,431,399,3,2020/10/14
四川省,510000,723,681,3,2020/10/14
广东省,440000,1869,1826,8,2020/10/14
山东省,370000,844,824,7,2020/10/14
上海市,310000,1061,988,7,2020/10/14
内蒙古自治区,150000,270,263,1,2020/10/14
河南省,410000,1281,1256,22,2020/10/14
香港,810000,5201,4931,105,2020/10/14
香港,810000,5201,4921,105,2020/10/13
台湾,710000,530,489,7,2020/10/13
福建省,350000,416,406,1,2020/10/13
天津市,120000,245,238,3,2020/10/13
广东省,440000,1863,1825,8,2020/10/13
陕西省,610000,428,399,3,2020/10/13
四川省,510000,723,680,3,2020/10/13
内蒙古自治区,150000,270,262,1,2020/10/13
上海市,310000,1056,985,7,2020/10/13
香港,810000,5193,4921,105,2020/10/12
台湾,710000,529,489,7,2020/10/12
福建省,350000,416,402,1,2020/10/12
山东省,370000,838,824,7,2020/10/12
福建省,350000,416,400,1,2020/10/12
天津市,120000,245,237,3,2020/10/12
四川省,510000,722,676,3,2020/10/12
辽宁省,210000,280,269,2,2020/10/12
山西省,140000,208,203,0,2020/10/12
河北省,130000,367,358,6,2020/10/12
北京市,110000,937,927,9,2020/10/12
上海市,310000,1053,981,7,2020/10/12
广东省,440000,1861,1823,8,2020/10/12
内蒙古自治区,150000,269,262,1,2020/10/12
香港,810000,5182,4919,105,2020/10/11
福建省,350000,415,400,1,2020/10/11
四川省,510000,721,673,3,2020/10/11
山东省,370000,832,824,7,2020/10/11
上海市,310000,1048,980,7,2020/10/11
广东省,440000,1858,1823,8,2020/10/11
辽宁省,210000,276,269,2,2020/10/11
香港,810000,5175,4914,105,2020/10/11
香港,810000,5175,4906,105,2020/10/10
陕西省,610000,428,397,3,2020/10/10
陕西省,610000,428,396,3,2020/10/10
辽宁省,210000,275,269,2,2020/10/10
福建省,350000,414,400,1,2020/10/10
广西壮族自治区,450000,260,256,2,2020/10/10
上海市,310000,1038,976,7,2020/10/10
四川省,510000,718,670,3,2020/10/10
天津市,120000,244,236,3,2020/10/10
广东省,440000,1852,1822,8,2020/10/10
台湾,710000,527,488,7,2020/10/10
天津市,120000,243,235,3,2020/10/10
香港,810000,5169,4906,105,2020/10/9
四川省,510000,713,668,3,2020/10/9
陕西省,610000,425,396,3,2020/10/9
广东省,440000,1851,1821,8,2020/10/9
上海市,310000,1036,971,7,2020/10/9
台湾,710000,524,487,7,2020/10/9
辽宁省,210000,273,268,2,2020/10/9
北京市,110000,936,927,9,2020/10/9
香港,810000,5161,4890,105,2020/10/9
陕西省,610000,415,396,3,2020/10/8
福建省,350000,414,399,1,2020/10/8
浙江省,330000,1283,1272,1,2020/10/8
四川省,510000,713,665,3,2020/10/8
广东省,440000,1848,1815,8,2020/10/8
上海市,310000,1030,966,7,2020/10/8
辽宁省,210000,271,268,2,2020/10/8
香港,810000,5143,4885,105,2020/10/8
台湾,710000,523,486,7,2020/10/8
香港,810000,5143,4875,105,2020/10/7
陕西省,610000,414,394,3,2020/10/7
广东省,440000,1848,1811,8,2020/10/7
上海市,310000,1025,960,7,2020/10/7
福建省,350000,413,397,1,2020/10/7
四川省,510000,710,665,3,2020/10/7
广东省,440000,1848,1808,8,2020/10/7
山西省,140000,206,203,0,2020/10/7
香港,810000,5132,4875,105,2020/10/6
台湾,710000,521,485,7,2020/10/6
陕西省,610000,414,389,3,2020/10/6
云南省,530000,211,200,2,2020/10/6
陕西省,610000,414,388,3,2020/10/6
云南省,530000,212,200,2,2020/10/6
四川省,510000,707,664,3,2020/10/6
河南省,410000,1281,1255,22,2020/10/6
天津市,120000,242,235,3,2020/10/6
上海市,310000,1024,958,7,2020/10/6
广东省,440000,1846,1808,8,2020/10/6
云南省,530000,212,199,2,2020/10/6
香港,810000,5124,4864,105,2020/10/5
台湾,710000,518,485,7,2020/10/5
福建省,350000,413,394,1,2020/10/5
陕西省,610000,413,388,3,2020/10/5
江苏省,320000,667,664,0,2020/10/5
四川省,510000,704,663,3,2020/10/5
广东省,440000,1841,1806,8,2020/10/5
山西省,140000,205,203,0,2020/10/5
内蒙古自治区,150000,268,261,1,2020/10/5
上海市,310000,1022,957,7,2020/10/5
香港,810000,5113,4861,105,2020/10/4
陕西省,610000,413,386,3,2020/10/4
福建省,350000,411,393,1,2020/10/4
陕西省,610000,413,384,3,2020/10/4
内蒙古自治区,150000,266,261,1,2020/10/4
四川省,510000,701,663,3,2020/10/4
天津市,120000,241,234,3,2020/10/4
上海市,310000,1012,955,7,2020/10/4
广东省,440000,1840,1804,8,2020/10/4
云南省,530000,211,199,2,2020/10/4
辽宁省,210000,271,266,2,2020/10/4
广西壮族自治区,450000,260,255,2,2020/10/4
香港,810000,5108,4849,105,2020/10/3
陕西省,610000,411,384,3,2020/10/3
陕西省,610000,411,383,3,2020/10/3
福建省,350000,411,391,1,2020/10/3
四川省,510000,698,663,3,2020/10/3
广东省,440000,1834,1803,8,2020/10/3
上海市,310000,1011,953,7,2020/10/3
辽宁省,210000,271,264,2,2020/10/3
香港,810000,5104,4843,105,2020/10/3
台湾,710000,517,484,7,2020/10/3
天津市,120000,240,234,3,2020/10/2
陕西省,610000,410,383,3,2020/10/2
广东省,440000,1831,1800,8,2020/10/2
陕西省,610000,410,382,3,2020/10/2
福建省,350000,411,390,1,2020/10/2
四川省,510000,696,663,3,2020/10/2
广东省,440000,1831,1799,8,2020/10/2
广东省,440000,1829,1799,8,2020/10/2
重庆市,500000,585,578,6,2020/10/2
上海市,310000,1007,950,7,2020/10/2
云南省,530000,209,198,2,2020/10/2
香港,810000,5097,4837,105,2020/10/2
台湾,710000,515,484,7,2020/10/2
香港,810000,5097,4836,105,2020/10/1
内蒙古自治区,150000,266,260,1,2020/10/1
陕西省,610000,409,382,3,2020/10/1
陕西省,610000,409,381,3,2020/10/1
福建省,350000,409,390,1,2020/10/1
广西壮族自治区,450000,259,255,2,2020/10/1
四川省,510000,693,663,3,2020/10/1
广东省,440000,1827,1799,8,2020/10/1
上海市,310000,1006,947,7,2020/10/1
台湾,710000,514,483,7,2020/10/1
香港,810000,5087,4827,105,2020/10/1
香港,810000,5087,4807,105,2020/9/30
陕西省,610000,408,381,3,2020/9/30
陕西省,610000,408,378,3,2020/9/30
河南省,410000,1281,1254,22,2020/9/30
福建省,350000,409,388,1,2020/9/30
四川省,510000,692,660,3,2020/9/30
广东省,440000,1827,1796,8,2020/9/30
广东省,440000,1827,1792,8,2020/9/30
上海市,310000,999,942,7,2020/9/30
香港,810000,5079,4807,105,2020/9/29
福建省,350000,404,387,1,2020/9/29
上海市,310000,997,939,7,2020/9/29
四川省,510000,691,660,3,2020/9/29
陕西省,610000,406,378,3,2020/9/29
广东省,440000,1819,1792,8,2020/9/29
云南省,530000,209,197,2,2020/9/29
山东省,370000,832,823,7,2020/9/29
香港,810000,5075,4790,105,2020/9/29
台湾,710000,513,482,7,2020/9/29
香港,810000,5075,4786,105,2020/9/28
广东省,440000,1819,1789,8,2020/9/28
福建省,350000,403,387,1,2020/9/28
山东省,370000,832,822,7,2020/9/28
河北省,130000,365,358,6,2020/9/28
上海市,310000,992,936,7,2020/9/28
四川省,510000,688,659,3,2020/9/28
内蒙古自治区,150000,266,259,1,2020/9/28
山西省,140000,204,203,0,2020/9/28
香港,810000,5065,4786,105,2020/9/27
上海市,310000,982,934,7,2020/9/27
四川省,510000,688,657,3,2020/9/27
广东省,440000,1814,1785,8,2020/9/27
福建省,350000,401,385,1,2020/9/27
辽宁省,210000,271,263,2,2020/9/27
天津市,120000,240,233,3,2020/9/27
香港,810000,5059,4777,105,2020/9/27
香港,810000,5059,4765,105,2020/9/26
陕西省,610000,403,374,3,2020/9/26
福建省,350000,397,385,1,2020/9/26
天津市,120000,240,230,3,2020/9/26
上海市,310000,981,932,7,2020/9/26
四川省,510000,685,657,3,2020/9/26
广东省,440000,1812,1785,8,2020/9/26
山东省,370000,832,821,7,2020/9/26
香港,810000,5058,4765,105,2020/9/26
香港,810000,5058,4765,104,2020/9/25
台湾,710000,510,480,7,2020/9/25
天津市,120000,239,230,3,2020/9/25
福建省,350000,396,384,1,2020/9/25
上海市,310000,981,928,7,2020/9/25
广东省,440000,1809,1782,8,2020/9/25
四川省,510000,676,657,3,2020/9/25
北京市,110000,936,926,9,2020/9/25
辽宁省,210000,267,263,2,2020/9/25
香港,810000,5056,4758,104,2020/9/25
香港,810000,5056,4749,104,2020/9/24
陕西省,610000,402,374,3,2020/9/24
广西壮族自治区,450000,259,254,2,2020/9/24
江苏省,320000,666,664,0,2020/9/24
四川省,510000,675,656,3,2020/9/24
香港,810000,5049,4749,104,2020/9/24
广东省,440000,1807,1780,8,2020/9/24
上海市,310000,977,926,7,2020/9/24
辽宁省,210000,267,262,2,2020/9/24
台湾,710000,509,480,7,2020/9/23
香港,810000,5049,4749,103,2020/9/23
陕西省,610000,401,374,3,2020/9/23
福建省,350000,396,381,1,2020/9/23
天津市,120000,239,229,3,2020/9/23
香港,810000,5046,4729,103,2020/9/23
四川省,510000,675,655,3,2020/9/23
广东省,440000,1807,1777,8,2020/9/23
山东省,370000,832,816,7,2020/9/23
天津市,120000,239,228,3,2020/9/23
河南省,410000,1280,1254,22,2020/9/23
香港,810000,5046,4717,103,2020/9/22
天津市,120000,238,228,3,2020/9/22
上海市,310000,975,923,7,2020/9/22
广东省,440000,1803,1774,8,2020/9/22
四川省,510000,672,654,3,2020/9/22
河北省,130000,365,357,6,2020/9/22
云南省,530000,209,196,2,2020/9/22
广西壮族自治区,450000,258,254,2,2020/9/22
重庆市,500000,584,578,6,2020/9/22
香港,810000,5038,4717,103,2020/9/21
天津市,120000,238,227,3,2020/9/21
上海市,310000,974,923,7,2020/9/21
台湾,710000,509,479,7,2020/9/21
陕西省,610000,401,372,3,2020/9/21
福建省,350000,396,380,1,2020/9/21
山东省,370000,831,816,7,2020/9/21
天津市,120000,237,227,3,2020/9/21
广东省,440000,1800,1771,8,2020/9/21
内蒙古自治区,150000,263,259,1,2020/9/21
上海市,310000,974,919,7,2020/9/21
云南省,530000,208,196,2,2020/9/21
香港,810000,5032,4712,103,2020/9/21
台湾,710000,507,479,7,2020/9/20
香港,810000,5032,4708,103,2020/9/20
福建省,350000,395,380,1,2020/9/20
福建省,350000,395,381,1,2020/9/20
福建省,350000,394,381,1,2020/9/20
江苏省,320000,665,664,0,2020/9/20
山西省,140000,203,203,0,2020/9/20
云南省,530000,206,196,2,2020/9/20
河南省,410000,1279,1254,22,2020/9/20
山东省,370000,831,815,7,2020/9/20
上海市,310000,972,916,7,2020/9/20
上海市,310000,972,922,7,2020/9/20
广东省,440000,1797,1767,8,2020/9/20
香港,810000,5009,4708,103,2020/9/20
台湾,710000,506,479,7,2020/9/19
香港,810000,5009,4707,103,2020/9/19
上海市,310000,968,916,7,2020/9/19
辽宁省,210000,265,262,2,2020/9/19
陕西省,610000,399,372,3,2020/9/19
四川省,510000,672,652,3,2020/9/19
福建省,350000,394,380,1,2020/9/19
上海市,310000,968,910,7,2020/9/19
广东省,440000,1793,1767,8,2020/9/19
山东省,370000,831,814,7,2020/9/19
天津市,120000,237,226,3,2020/9/19
香港,810000,4996,4696,103,2020/9/18
香港,810000,4996,4682,102,2020/9/18
陕西省,610000,397,371,3,2020/9/18
四川省,510000,670,651,3,2020/9/18
福建省,350000,393,379,1,2020/9/18
天津市,120000,237,225,3,2020/9/18
上海市,310000,966,909,7,2020/9/18
台湾,710000,503,478,7,2020/9/18
广东省,440000,1787,1764,8,2020/9/18
香港,810000,4993,4682,102,2020/9/17
陕西省,610000,384,371,3,2020/9/17
陕西省,610000,384,370,3,2020/9/17
河南省,410000,1278,1254,22,2020/9/17
广东省,440000,1784,1760,8,2020/9/17
上海市,310000,954,909,7,2020/9/17
云南省,530000,206,195,2,2020/9/17
台湾,710000,500,477,7,2020/9/17
香港,810000,4984,4663,102,2020/9/16
台湾,710000,500,476,7,2020/9/16
香港,810000,4984,4646,102,2020/9/16
浙江省,330000,1282,1272,1,2020/9/16
陕西省,610000,382,370,3,2020/9/16
福建省,350000,392,377,1,2020/9/16
浙江省,330000,1282,1268,1,2020/9/16
四川省,510000,670,650,3,2020/9/16
上海市,310000,950,904,7,2020/9/16
广东省,440000,1783,1757,8,2020/9/16
云南省,530000,205,195,2,2020/9/16
辽宁省,210000,264,262,2,2020/9/16
香港,810000,4975,4646,102,2020/9/16
香港,810000,4975,4635,101,2020/9/15
陕西省,610000,381,370,3,2020/9/15
广东省,440000,1782,1755,8,2020/9/15
四川省,510000,666,645,3,2020/9/15
浙江省,330000,1281,1268,1,2020/9/15
福建省,350000,390,377,1,2020/9/15
上海市,310000,948,900,7,2020/9/15
广东省,440000,1782,1753,8,2020/9/15
云南省,530000,204,195,2,2020/9/15
香港,810000,4971,4635,101,2020/9/14
台湾,710000,499,476,7,2020/9/14
香港,810000,4971,4630,101,2020/9/14
陕西省,610000,381,369,3,2020/9/14
福建省,350000,390,376,1,2020/9/14
河北省,130000,365,356,6,2020/9/14
广东省,440000,1778,1751,8,2020/9/14
上海市,310000,947,897,7,2020/9/14
云南省,530000,203,194,2,2020/9/14
上海市,310000,942,897,7,2020/9/13
天津市,120000,234,225,3,2020/9/13
香港,810000,4957,4630,100,2020/9/13
陕西省,610000,381,368,3,2020/9/13
福建省,350000,388,376,1,2020/9/13
广东省,440000,1777,1749,8,2020/9/13
陕西省,610000,381,365,3,2020/9/13
广东省,440000,1777,1745,8,2020/9/13
浙江省,330000,1280,1268,1,2020/9/13
天津市,120000,234,221,3,2020/9/13
广西壮族自治区,450000,258,253,2,2020/9/13
河南省,410000,1277,1254,22,2020/9/13
上海市,310000,942,890,7,2020/9/13
辽宁省,210000,264,261,2,2020/9/13
天津市,120000,234,220,3,2020/9/12
香港,810000,4938,4613,100,2020/9/12
山西省,140000,203,202,0,2020/9/12
陕西省,610000,380,365,3,2020/9/12
陕西省,610000,380,364,3,2020/9/12
福建省,350000,388,375,1,2020/9/12
山东省,370000,831,813,7,2020/9/12
上海市,310000,939,887,7,2020/9/12
广东省,440000,1776,1745,8,2020/9/12
四川省,510000,665,645,3,2020/9/12
香港,810000,4925,4598,99,2020/9/11
台湾,710000,498,475,7,2020/9/11
上海市,310000,937,887,7,2020/9/11
福建省,350000,387,374,1,2020/9/11
陕西省,610000,379,364,3,2020/9/11
山东省,370000,831,812,7,2020/9/11
江苏省,320000,665,663,0,2020/9/11
四川省,510000,665,644,3,2020/9/11
甘肃省,620000,170,168,2,2020/9/11
广东省,440000,1774,1745,8,2020/9/11
台湾,710000,496,475,7,2020/9/11
上海市,310000,937,883,7,2020/9/11
上海市,310000,929,883,7,2020/9/11
天津市,120000,233,220,3,2020/9/11
辽宁省,210000,264,260,2,2020/9/11
香港,810000,4913,4582,99,2020/9/10
陕西省,610000,378,364,3,2020/9/10
广东省,440000,1770,1743,8,2020/9/10
福建省,350000,387,373,1,2020/9/10
上海市,310000,929,877,7,2020/9/10
